Lot Number,Chassis Number,Running Condition,Seller,Location,Model,Year,Kilometers,Engine,Gearbox,Date,Price
15805.0,WBSDE93403CF92360,True,Graber3204,"Atlanta, Georgia 30327",BMW E39 M5,2003.0,119000.0,4.9-Liter S62 V8 Engine,6-Speed Manual Transmission,2019-01-24,25500.0
15378.0,WDDNG7EB8CA450780,True,BMW328NSKK,"Sioux Falls, South Dakota 57107",Mercedes-Benz W221 S-Class,2012.0,71293.0,Twin-Turbo 5.5L V8,7-Speed Automatic Transmission,2019-01-07,39400.0
13855.0,P51H127006,True,jons55bird,"Santa Clarita, California 91350",Ford Thunderbird,1955.0,8690.0,Rebuilt 292ci V8,Rebuilt 3-Speed Ford-O-Matic Transmission,2018-11-07,27000.0
17221.0,MI0028A110L082208,True,dtm054,"Winter Park, Florida 32789",,2008.0,3000.0,6.0-Liter LS2 V8,Porsche G50 5-Speed Manual Gearbox,2019-03-20,40269.0
13759.0,58P042703,False,Frankols5,"Sioux Falls, South Dakota 57108",Cadillac Eldorado,1958.0,80000.0,365ci V8,Hydra-Matic Transmission,2018-11-02,7800.0
19712.0,WP0AA2995VS322093,True,cchapela,"Nashville, Tennessee 37211",Porsche 993 911,1997.0,120000.0,3.6L Flat-Six,6-Speed Manual Transaxle,2019-06-11,71000.0
13459.0,WBAEE1407H2560604,True,Vigneron,"Concord, Massachusetts 01742",BMW E24 6-Series,1987.0,135000.0,3.5-Liter S38B35 Inline-Six,Getrag 5-Speed Manual Transmission,2018-10-24,35000.0
16311.0,13244VE 143754,False,atlascafe,"Berkeley, California 94710",Volvo Amazon,1966.0,91000.0,2.0-Liter B20  Inline-Four,4-Speed Manual Transmission,2019-02-13,4550.0
15958.0,9111121603,True,cabot,"Wilson, Wyoming",Porsche Longhood 911,,27973.0,Fuel-Injected 2.2L Flat-Six,5-Speed Manual Transaxle,2019-01-31,53000.0
17232.0,WUAAU34219N002994,True,performanceautogallery,"Gaithersburg, Maryland",Audi R8,2009.0,22000.0,4.2L V8,6-Speed Manual Transmission,2019-03-20,79000.0
20514.0,0335273F55E,True,4wd1936,"Red Hook, New York 12571",Ford Model A,1931.0,56000.0,332ci V8,,2019-07-02,25563.0
20217.0,SA9AK3024GA017131,True,AK1131,"Bluffton, South Carolina 29910",,1986.0,6000.0,Fuel-Injected 302ci V8,Five-Speed Manual Gearbox,2019-06-25,94000.0
18330.0,WP0AA2953HN150999,True,yourapeein,"Bessemer City, North Carolina 28016",Porsche 944 Turbo,1987.0,249000.0,Turbocharged 2.5L Inline-Four,5-Speed Manual Transaxle,2019-04-29,7200.0
